event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,fight_card
497,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Amalie Arena,Tampa, Florida, US,10597.0,Lightweight,Matt Frevola,Luis Peña,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
497,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Amalie Arena,Tampa, Florida, US,10597.0,Bantamweight,Marlon Vera,Andre Ewell,TKO (elbows and punches),3.0,197.0,Preliminary Card (ESPN+)
497,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Amalie Arena,Tampa, Florida, US,10597.0,Middleweight,Marvin Vettori,Andrew Sanchez,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (ESPN+)
497,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Amalie Arena,Tampa, Florida, US,10597.0,Welterweight,Alex Morono,Max Griffin,"Decision (unanimous) (29–28, 29–27, 29–27)",3.0,300.0,Preliminary Card (ESPN+)
497,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Amalie Arena,Tampa, Florida, US,10597.0,Women's Flyweight,JJ Aldrich,Lauren Mueller,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Lightweight,Dan Hooker,Al Iaquinta,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,300.0,Main card
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Heavyweight,Yorgan De Castro,Justin Tafa,KO (punch),1.0,130.0,Main card
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Heavyweight,Sergey Spivak,Tai Tuivasa,Technical Submission (arm-triangle choke),2.0,194.0,Main card
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Catchweight (137 lb),Khalid Taha,Bruno Gustavo da Silva,No Contest (overturned),3.0,180.0,Early Preliminary Card (UFC Fight Pass)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Middleweight,Israel Adesanya (ic),Robert Whittaker (c),KO (punches),2.0,213.0,Main card
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Welterweight,Callan Potter,Maki Pitolo,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN2)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Lightweight,Brad Riddell,Jamie Mullarkey,"Decision (unanimous) (29–27, 30–26, 30–26)",3.0,300.0,Preliminary Card (ESPN2)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Welterweight,Jake Matthews,Rostem Akman,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (ESPN2)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Women's Featherweight,Megan Anderson,Zarah Fairn Dos Santos,Submission (triangle choke),1.0,237.0,Preliminary Card (ESPN2)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Catchweight (128 lb),Ji Yeon Kim,Nadia Kassem,TKO (body punches),2.0,299.0,Early Preliminary Card (UFC Fight Pass)
496,UFC 243: Whittaker vs. Adesanya,2019-10-05,Marvel Stadium,,Melbourne, Australia,57127.0,Welterweight,Dhiego Lima,Luke Jumeau,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Middleweight,Makhmud Muradov,Alessio Di Chirico,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Welterweight,Gilbert Burns,Gunnar Nelson,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Welterweight,Nicolas Dalby,Alex Oliveira,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Bantamweight,Jack Shore,Nohelin Hernandez,Submission (rear-naked choke),3.0,171.0,Preliminary Card (ESPN+)
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Middleweight,Jared Cannonier,Jack Hermansson,TKO (punches),2.0,27.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Lightweight,Marc Diakiese,Lando Vannata,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,300.0,Preliminary Card (ESPN+)
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Featherweight,Giga Chikadze,Brandon Davis,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Light Heavyweight,Ovince Saint Preux,Michał Oleksiejczuk,Submission (Von Flue choke),2.0,134.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Middleweight,John Phillips,Alen Amedovski,KO (punches),1.0,17.0,Preliminary Card (ESPN+)
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Lightweight,Mark Madsen,Danilo Belluardo,TKO (punches),1.0,72.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Welterweight,Ismail Naurdiev,Siyar Bahadurzada,"Decision (unanimous) (30–26, 30–25, 30–25)",3.0,300.0,Preliminary Card (ESPN+)
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Light Heavyweight,Ion Cuțelaba,Khalil Rountree Jr.,TKO (elbows),1.0,155.0,Main card
495,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Royal Arena,,Copenhagen, Denmark,12767.0,Women's Bantamweight,Lina Länsberg,Macy Chiasson,"Decision (unanimous) (29–27, 29–27, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Light Heavyweight,Paul Craig,Vinicius Moreira,Submission (rear-naked choke),1.0,199.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Bantamweight,José Alberto Quiñónez,Carlos Huachin,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Featherweight,Yair Rodríguez,Jeremy Stephens,No Contest (accidental eye poke),1.0,15.0,Main card
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Featherweight,Steven Peterson,Martin Bravo,KO (spinning backfist),2.0,91.0,Main card
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Women's Bantamweight,Bethe Correia,Sijara Eubanks,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Catchweight (140 lb),Irene Aldana,Vanessa Melo,"Decision (unanimous) (30–26, 30–26, 30–26)",3.0,300.0,Main card
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Featherweight,Kyle Nelson,Polo Reyes,TKO (punches),1.0,96.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Women's Strawweight,Carla Esparza,Alexa Grasso,"Decision (majority) (28–28, 29–28, 29–28)",3.0,300.0,Main card
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Lightweight,Claudio Puelles,Marcos Rosa Mariano,"Decision (unanimous) (30–25, 30–25, 30–25)",3.0,300.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Flyweight,Askar Askarov,Brandon Moreno,"Draw (split) (28–28, 29–28, 27–30)",3.0,300.0,Main card
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Flyweight,Sergio Pettis,Tyson Nam,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (ESPN+)
494,UFC Fight Night: Rodríguez vs. Stephens,2019-09-21,Arena Ciudad de México,,Mexico City, Mexico,10112.0,Women's Strawweight,Angela Hill,Ariane Carnelossi,TKO (doctor stoppage),3.0,116.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Lightweight,Austin Hubbard,Kyle Prepolec,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Bantamweight,Hunter Azure,Brad Katona,"Decision (unanimous) (29–28, 30–27, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Featherweight,Chas Skelly,Jordan Griffin,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Catchweight (172 lb),Tristan Connelly,Michel Pereira,"Decision (unanimous) (29–28, 29–27, 29–27)",3.0,300.0,Main card
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Light Heavyweight,Misha Cirkunov,Jimmy Crute,Submission (peruvian necktie),1.0,218.0,Main card
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Heavyweight,Augusto Sakai,Marcin Tybura,KO (punches),1.0,59.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Middleweight,Uriah Hall,Antônio Carlos Júnior,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Main card
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Light Heavyweight,Glover Teixeira,Nikita Krylov,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Bantamweight,Louis Smolka,Ryan MacDonald,TKO (punches),1.0,283.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Bantamweight,Miles Johns,Cole Smith,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary Card (ESPN+)
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Lightweight,Justin Gaethje,Donald Cerrone,TKO (punches),1.0,258.0,Main card
493,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Rogers Arena,Vancouver, British Columbia, Canada,15114.0,Heavyweight,Todd Duffee,Jeff Hughes,No Contest (accidental eye poke),1.0,243.0,Main card
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Featherweight,Zubaira Tukhugov,Lerone Murphy,"Draw (split) (28–29, 29–28, 28–28)",3.0,300.0,Preliminary Card (FX/ESPN+)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Lightweight,Islam Makhachev,Davi Ramos,"Decision (unanimous) (29–27, 30–26, 30–26)",3.0,300.0,Main card
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Lightweight,Khabib Nurmagomedov (c),Dustin Poirier (ic),Submission (rear-naked choke),3.0,126.0,Main card
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Welterweight,Belal Muhammad,Takashi Sato,Submission (rear-naked choke),3.0,115.0,Early Preliminary Card (UFC Fight Pass)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Women's Flyweight,Joanne Calderwood,Andrea Lee,"Decision (split) (28–29, 30–27, 29–28)",3.0,300.0,Preliminary Card (FX/ESPN+)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Catchweight (138 lb),Sarah Moras,Liana Jojua,TKO (punches and elbows),3.0,146.0,Preliminary Card (FX/ESPN+)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Welterweight,Muslim Salikhov,Nordine Taleb,KO (punch),1.0,266.0,Early Preliminary Card (UFC Fight Pass)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Lightweight,Paul Felder,Edson Barboza,"Decision (split) (27–30, 29–28, 30–27)",3.0,300.0,Main card
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Lightweight,Don Madge,Farès Ziam,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Early Preliminary Card (UFC Fight Pass)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Lightweight,Carlos Diego Ferreira,Mairbek Taisumov,"Decision (unanimous) (29–28, 29–27, 29–27)",3.0,300.0,Main card
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Lightweight,Ottman Azaitar,Teemu Packalén,KO (punch),1.0,213.0,Preliminary Card (FX/ESPN+)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Middleweight,Omari Akhmedov,Zak Cummings,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Early Preliminary Card (UFC Fight Pass)
492,UFC 242: Khabib vs. Poirier,2019-09-07,"The Arena, Yas Island",,Abu Dhabi, United Arab Emirates,,Heavyweight,Curtis Blaydes,Shamil Abdurakhimov,TKO (elbow and punches),2.0,142.0,Main card
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Welterweight,Li Jingliang,Elizeu Zaleski dos Santos,TKO (punches),3.0,291.0,Main card
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Middleweight,Anthony Hernandez,Jun Yong Park,Submission (anaconda choke),2.0,279.0,Preliminary Card (ESPN)
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Lightweight,Damir Ismagulov,Thiago Moisés,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,300.0,Preliminary Card (ESPN)
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Women's Strawweight,Zhang Weili,Jéssica Andrade (c),TKO (knees and punches),1.0,42.0,Main card
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Flyweight,Kai Kara-France,Mark De La Rosa,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Light Heavyweight,Da Un Jung,Khadis Ibragimov,Submission (standing guillotine choke),3.0,120.0,Preliminary Card (ESPN)
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Bantamweight,Su Mudaerji,Andre Soukhamthath,"Decision (unanimous) (30–26, 30–26, 30–25)",3.0,300.0,Preliminary Card (ESPN)
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Welterweight,Song Kenan,Derrick Krantz,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Women's Bantamweight,Karol Rosa,Lara Procópio,"Decision (split) (28–29, 30–27, 29–28)",3.0,300.0,Preliminary Card (ESPN)
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Bantamweight,Alateng Heili,Danaa Batgerel,"Decision (unanimous) (29–27, 29–27, 29–27)",3.0,300.0,Preliminary Card (ESPN)
491,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Shenzhen Universiade Sports Centre,,Shenzhen, China,10302.0,Catchweight (129 lb),Mizuki Inoue,Wu Yanan,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
490,UFC 241: Cormier vs. Miocic 2,2019-08-17,Honda Center,Anaheim, California, US,17304.0,Bantamweight,Cory Sandhagen,Raphael Assunção,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Preliminary Card (ESPN)
490,UFC 241: Cormier vs. Miocic 2,2019-08-17,Honda Center,Anaheim, California, US,17304.0,Bantamweight,Kang Kyung-ho,Brandon Davis,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Early Preliminary Card (UFC Fight Pass)
490,UFC 241: Cormier vs. Miocic 2,2019-08-17,Honda Center,Anaheim, California, US,17304.0,Heavyweight,Stipe Miocic,Daniel Cormier (c),TKO (punches),4.0,249.0,Main card
490,UFC 241: Cormier vs. Miocic 2,2019-08-17,Honda Center,Anaheim, California, US,17304.0,Middleweight,Paulo Costa,Yoel Romero,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
