event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,notes,fight_card,event_name
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Yodduangjai Sor.Jor.Montree,Dentungtong Singha Mawynn,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (147 lbs) Muay Thai,Yodphupa Wimanair,Andrey Khromov,KO (punches),2.0,90.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (132 lbs) Muay Thai,Kongthoranee Sor.Sommai,ET Tded99,Decision (majority),3.0,180.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Sulaiman Looksuan,Petake Sor.Thepparat,TKO (punches),2.0,20.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (139 lbs) Muay Thai,Paruehatnoi TBM Gym,Sonrak Sit Por.Jor.Wor.,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight,Moris Boleyan,Felipe Silva,Submission (rear-naked choke),1.0,265.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Strawweight Kickboxing,Huo Xiaolong,Ali Serik,KO (body kick),1.0,64.0,,Main card,ONE Friday Fights 16
244,ONE Friday Fights 16: ET vs. Kongthoranee,2023-05-12,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Kickboxing,Temirlan Bekmurzaev,Lương Thành Phúc,TKO (body kick),2.0,145.0,,Main card,ONE Friday Fights 16
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Flyweight Muay Thai,Rodtang Jitmuangnon (c),Edgar Tabares,KO (elbow),2.0,94.0,[b],Main card,ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (116 lbs) Muay Thai,Chokdee Maxjandee,Dinneurthong Muadphong191,TKO (punches),3.0,168.0,,Main card,ONE Friday Fights 15
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Fabio Reis,Sangmanee P.K.Saenchai,KO (left hook),1.0,156.0,,Main card,ONE Friday Fights 15
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (157 lbs) Muay Thai,Josh Hill,Satanfah Sitsongpeenong,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 15
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Middleweight,Aung La Nsang,Fan Rong,Submission (guillotine choke),2.0,48.0,,Main card,ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight,Mark Abelardo,Taron Grigorian,TKO (knees),2.0,176.0,,Main card,ONE Friday Fights 15
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,W.Strawweight Muay Thai,Yuly Alves,Kwankhao Por Muangpetch,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 15
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Lightweight,Ok Rae Yoon,Lowen Tynanes,Decision (unanimous),3.0,300.0,,Preliminary card (YouTube / Watch ONE),ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Lightweight Muay Thai,Rungrawee Sitsongpeenong,Vladimir Gabov,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 15
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Jaising Sitnayokpunsak,Denpayak Detpetchsrithong,KO (right cross),3.0,97.0,,Main card,ONE Friday Fights 15
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Women's Atomweight,Stamp Fairtex,Alyse Anderson,KO (body kick),2.0,147.0,,Main card,ONE Fight Night 10
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Lightweight,Sage Northcutt,Ahmed Mujtaba,Submission (heel hook),1.0,39.0,,Main card,ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (137 lbs) Muay Thai,Sibsan Nokkhao KorMor11,Worlaphon Kiatchatchanun,Decision (split),3.0,180.0,,Main card,ONE Friday Fights 15
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Welterweight,Zebaztian Kadestam,Roberto Soldić,TKO (punches),2.0,45.0,,Main card,ONE Fight Night 10
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Flyweight,Kairat Akhmetov,Reece McLaren,Decision (unanimous),3.0,300.0,,Preliminary card (YouTube / Watch ONE),ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (143 lbs) Muay Thai,Siwakorn P.K.Saenchai,Theeradet Chor.Hapayak,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 15
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Middleweight Submission Grappling,Tye Ruotolo,Reinier de Ridder,Decision (unanimous),1.0,600.0,,Main card,ONE Fight Night 10
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Flyweight,Demetrious Johnson (c),Adriano Moraes,Decision (unanimous),5.0,300.0,[a],Main card,ONE Fight Night 10
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Flyweight Submission Grappling,Mikey Musumeci (c),Osamah Almarwai,Submission (rear-naked choke),1.0,483.0,[c],Main card,ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Lightweight,Lucas Gabriel,Ibragim Shaymanov,Decision (unanimous),3.0,300.0,,Main card,ONE Friday Fights 15
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (137 lbs) Muay Thai,Baramee Sujeebameekiew,Muangsap Kiatsongrit,Decision (majority),3.0,180.0,,Main card,ONE Friday Fights 15
243,ONE Fight Night 10: Johnson vs. Moraes 3,2023-05-05,1stBank Center,Broomfield, Colorado, US,,Women's Catchweight (131 lbs) Muay Thai,Jackie Buntan,Diandra Martin,TKO (punch),1.0,154.0,,Main card,ONE Fight Night 10
242,ONE Friday Fights 15: Nakrob vs. Ploywitthaya,2023-05-05,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Nakrob Faitrex,Ploywitthaya Chor.Wimolsin,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 15
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Strawweight,Dave Bangguigui,Marcus Paulo Amaral,Decision (unanimous),3.0,300.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Jalill Barnes,Doraemon,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (113 lbs) Muay Thai,Chatpichit SorSor.Toipadriew,Sakaengam Jitmuangnon,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (149 lbs) Muay Thai,Fariya Aminipour,Ferrari Fairtex,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (118 lbs) Muay Thai,NumSurin Chor.Ketweena,Yodsila Chor.Hapayak,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (132 lbs) Muay Thai,Gingsanglek Tor.Laksong,Chorfah Tor.Sangtiennoi,KO (head kick),2.0,13.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Strawweight Muay Thai,Kongchai Chanaidonmuang,Xavier Gonzalez,Decision (majority),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Atomweight Muay Thai,Khunsueklek Boomdeksian,Koko Sor.Sommai,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (142 lbs) Muay Thai,Saeksan Or. Kwanmuang,Sean Clancy,TKO (doctor stoppage),2.0,142.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (136 lbs) Muay Thai,Chalam Parunchai,Mohammad Sadeghi,Decision (majority),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,W.Catchweight (112 lbs) Muay Thai,Lisa Brierley,Francisca Vera,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
241,ONE Friday Fights 14: Gingsanglek vs. Chorfah,2023-04-29,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (147 lbs) Muay Thai,Saenphon Sor.Sommai,Yodkompatak Sinbimuaythai,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 14
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Jonathan Haggerty,Nong-O Gaiyanghadao (c),KO (punches),1.0,160.0,[a],Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Welterweight,Isi Fitikefu,Valmir da Silva,Submission (rear-naked choke),1.0,255.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (149.5 lbs) Muay Thai,Asa Ten Pow,Han Zihao,TKO (punches),3.0,52.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Women's Atomweight,Denice Zamboanga,Julie Mezabarba,Decision (unanimous),3.0,300.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Felipe Lobo,Saemapetch Fairtex,KO (punches),3.0,116.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Women's Strawweight,Meng Bo,Dayane Cardoso,Decision (unanimous),3.0,300.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Strawweight,Bokang Masunyane,Hiroba Minowa,Decision (unanimous),3.0,300.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Lightweight,Halil Amir,Maurice Abévi,Decision (unanimous),3.0,300.0,,Main card,ONE Fight Night 9
240,ONE Fight Night 9: Nong-O vs. Haggerty,2023-04-22,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (149.25 lbs),Jhanlo Mark Sangiao,Matias Farinelli,Submission (kneebar),1.0,58.0,,Main card,ONE Fight Night 9
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight,Enkh-Orgil Baatarkhuu,Adonis Sevillino,Decision (unanimous),3.0,300.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (119 lbs) Muay Thai,Aliff Sor Dechapan,Rittidet Kiatsongrit,TKO (spinning elbow),2.0,46.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (132 lbs) Muay Thai,Petsaenkom Yaicheyseafood,Thuanthong Sor Sommai,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Featherweight Muay Thai,Nico Carrillo,Furkan Karabağ,TKO (punches),3.0,150.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (126 lbs) Muay Thai,Noelison Silva,Surachai Sor Sommai,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Dedduanglek Tded99,Shakhriyor Jurayev,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Hercules Wor Chakrawut,Aslanbek Zikreev,Decision (split),3.0,180.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Paidang Kiatsongrit,Batman Or.Atchariya,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,W.Strawweight Muay Thai,Natalia Diachkova,Dokmaipa Fairtex,KO (punches),1.0,101.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Featherweight,Carlos Alvarez,Reza Abasi,TKO (strikes),2.0,230.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Rambolek Chor.Ajalaboon,Zhang Chenglong,KO (punches),2.0,93.0,,Main card,ONE Friday Fights 13
239,ONE Friday Fights 13: Batman vs. Paidang,2023-04-21,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (118 lbs) Muay Thai,Thongpoon P.K.Saenchai,Petmongkol Soonkelahuaitom,KO (punch),1.0,20.0,,Main card,ONE Friday Fights 13
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Featherweight,Do Gyeom Lee,Guilherme Antunes,TKO (punches),2.0,203.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Atomweight Muay Thai,Khunsuk Sor.Dechapan,Kohtao Petsomnuk,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Featherweight,Nurzaman Eshbaev,Keanu Subba,Decision (unanimous),3.0,300.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Samingdam Looksuan,Javad Bigdeli,TKO (flying knee),3.0,93.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (112 lbs) Muay Thai,Tubtimthong Sor.Jor.Lekmuangnon,Petchnumchai Sor.Jor.Tongprachin,KO (punches),1.0,110.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Rafi Bohic,Tapaokaew Singha Mawynn,Decision (split),3.0,180.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (124 lbs) Muay Thai,Zeta Chor.Chokamnuay,Chalawan Ngorbangkapi,KO (punch and head kick),1.0,115.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Dentungtong Singha Mawynn,Mohawk Ngorbangkapi,KO (punches),2.0,116.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Yodphupa Wimanair,Samuel Toscano,TKO (doctor stoppage),1.0,140.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Phetsukumvit Boybangna,Kongthoranee Sor.Sommai,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (110 lbs) Muay Thai,Nongam Fairtex,Chu Nga Sze,KO (punch),3.0,23.0,,Main card,ONE Friday Fights 12
238,ONE Friday Fights 12: Petsukumvit vs. Kongthoranee,2023-04-07,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (130 lbs) Muay Thai,Petlampun Muadablampang,Sunvo Tded99,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 12
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (120 lbs) Muay Thai,Olaylek Chor.Hapayak,Phetsommai Sor.Sommai,Decision (split),3.0,180.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Komawut F.A.Group,Avatar P.K.Saenchai,Decision (split),3.0,180.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight,Tatsuya Ando,Ali Motamed,TKO (punches),2.0,98.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Bantamweight Muay Thai,Tyson Harrison,Rambo Mor.Rattanabandit,KO (right straight),3.0,180.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,W.Strawweight,Anelya Toktogonova,Aleksandra Savicheva,submission (neck crank),1.0,133.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Strawweight Muay Thai,Pongsiri Sor.Jor.Wichitpadriew,Pettong Kiatsongrit,KO (left hook),1.0,117.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (130 lbs) Muay Thai,ET Tded99,Apiwat Sor.Somnuk,KO (flying knee),1.0,37.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (132 lbs) Muay Thai,Namphongnoi Sor.Sommai,Songfangkhong F.A.Group,Decision (majority),3.0,180.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Catchweight (138 lbs) Muay Thai,Superball Tded99,Kongklai AnnyMuayThai,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Flyweight Muay Thai,Yodkaikaew Fairtex,Angelos Giakoumis,Decision (unanimous),3.0,180.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,Lightweight,Ali Kabdulla,Alisson Barbosa,TKO (elbows),3.0,142.0,,Main card,ONE Friday Fights 11
237,ONE Friday Fights 11: Superball vs. Kongklai 2,2023-03-31,Lumpinee Boxing Stadium,,Bangkok, Thailand,,W.Atomweight Muay Thai,Yu Yau Pui,Devina Martin,TKO (left hook),3.0,24.0,,Main card,ONE Friday Fights 11
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Women's Strawweight Submission Grappling,Tammi Musumeci,Bianca Basílio,Decision (unanimous),1.0,600.0,,Preliminary card (YouTube / Watch ONE),ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Featherweight,Akbar Abdullaev,Oh Ho Taek,TKO (punches),1.0,44.0,,Main card,ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight Kickboxing,Zhang Peimian,Torepchi Dongak,Decision (unanimous),3.0,180.0,,Main card,ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Women's Atomweight,Seo Hee Ham,Itsuki Hirata,Decision (unanimous),3.0,300.0,,Main card,ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Strawweight,Keito Yamakita,Alex Silva,Decision (unanimous),3.0,300.0,,Main card,ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight (158.8 lbs) Muay Thai,Eddie Abasolo,Niclas Larsen,KO (punch),2.0,134.0,[c],Preliminary card (YouTube / Watch ONE),ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Women's Atomweight Muay Thai,Allycia Rodrigues (c),Janet Todd (ic),Decision (unanimous),5.0,180.0,[b],Main card,ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Flyweight Kickboxing,Superlek Kiatmuu9 (c),Danial Williams,KO (punches),3.0,115.0,[a],Main card,ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Women's Strawweight Muay Thai,Iman Barlow,Ekaterina Vandaryeva,Decision (unanimous),3.0,180.0,,Preliminary card (YouTube / Watch ONE),ONE Fight Night 8
236,ONE Fight Night 8: Superlek vs. Williams,2023-03-25,Singapore Indoor Stadium,,Kallang, Singapore,,Catchweight (128 lbs) Muay Thai,Aslanbek Zikreev,Rui Botelho,Decision (split),3.0,180.0,,Main card,ONE Fight Night 8
