weight_class,winner,loser,method,round,time,notes,fight_card,event_name,event_id
Women's Featherweight,Cris Cyborg,Felicia Spencer,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Welterweight,Geoff Neal,Niko Price,TKO (punches),2,2:39,,Main card,UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Lightweight,Arman Tsarukyan,Olivier Aubin-Mercier,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Middleweight,Krzysztof Jotko,Marc-André Barriault,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Main card,UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Women's Flyweight,Viviane Araújo,Alexis Davis,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card (ESPN),UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Featherweight,Hakeem Dawodu,Yoshinori Horie,TKO (head kick),3,4:09,,Preliminary card (ESPN),UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Featherweight,Gavin Tucker,Seung Woo Choi,Submission (rear-naked choke),3,3:17,[b],Preliminary card (ESPN),UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Flyweight,Deiveson Figueiredo,Alexandre Pantoja,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card (ESPN),UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Women's Flyweight,Gillian Robertson,Sarah Frota,TKO (elbows),2,4:13,,Early Preliminary card (UFC Fight Pass),UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Welterweight,Erik Koch,Kyle Stewart,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Early Preliminary card (UFC Fight Pass),UFC 240: Holloway vs. Edgar,50d1b20336f0640b60d4b0a3d2bd1faf49367dbc13a691d46f2c7783dfe8b438
Women's Flyweight,Valentina Shevchenko (c),Liz Carmouche,"Decision (unanimous) (50–45, 50–45, 50–45)",5,5:00,[a],Main card,UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Welterweight,Vicente Luque,Mike Perry,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Main card,UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Featherweight,Luiz Eduardo Garagorri,Humberto Bandenay,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Light Heavyweight,Volkan Oezdemir,Ilir Latifi,KO (punches),2,4:31,,Main card,UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Middleweight,Rodolfo Vieira,Oskar Piechota,Submission (arm-triangle choke),2,4:26,,Main card,UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Featherweight,Enrique Barzola,Bobby Moffett,"Decision (split) (28–29, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Welterweight,Gilbert Burns,Alexey Kunchenko,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Heavyweight,Ciryl Gane,Raphael Pessoa,Submission (arm-triangle choke),1,4:12,,Preliminary card (ESPN+),UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
Women's Strawweight,Marina Rodriguez,Tecia Torres,"Decision (unanimous) (30–27, 30–27, 30–26)",3,5:00,,Preliminary card (ESPN+),UFC Fight Night: Shevchenko vs. Carmouche 2,192f765d672aff403f202964ae2e3eb5cd0b88a158ded5006d4c461339021ad4
